Time, Currents, Velocities, Positions
3.106872320175170898e+00,-1.319700002999999899e+00,-1.366592804311560050e+00,9.962363981271414870e-01
3.118587970733642578e+00,-1.268800020000000028e+00,-1.413716694115406902e+00,9.823251559942369759e-01
3.129060029983520508e+00,-1.375599980000000055e+00,-1.413716694115406902e+00,9.793010048704977599e-01
3.140720844268798828e+00,-1.367699980999999898e+00,-1.445132620651304878e+00,9.665461386969231850e-01
3.151362657546997070e+00,-1.374099970000000059e+00,-1.460840583919253755e+00,9.634400730580158223e-01
3.163094997406005859e+00,-1.436100005999999984e+00,-1.507964473723100607e+00,9.502412728247920937e-01
3.173353672027587891e+00,-1.361899972000000014e+00,-1.507964473723100607e+00,9.470312031902914374e-01
3.185231208801269531e+00,-1.410199999999999898e+00,-1.586504290062845435e+00,9.332041460015657597e-01
3.195647716522216797e+00,-1.218000053999999999e+00,-1.570796326794896558e+00,9.298545453567892416e-01
3.206610202789306641e+00,-1.236899972000000014e+00,-1.586504290062845435e+00,9.157548076646692126e-01
3.217419624328613281e+00,-1.529700040999999899e+00,-1.602212253330794534e+00,9.123518247633635170e-01
3.229005336761474609e+00,-1.473799944000000028e+00,-1.649336143134641386e+00,8.963651676695220116e-01
3.240578413009643555e+00,-1.321099996999999915e+00,-1.649336143134641386e+00,8.928683051832676520e-01
3.250773906707763672e+00,-1.435299993000000107e+00,-1.743583922742335091e+00,8.794297744128781735e-01
3.262679815292358398e+00,-1.205399990000000088e+00,-1.743583922742335091e+00,8.757384030449102408e-01
3.273093700408935547e+00,-1.332100033999999988e+00,-1.790707812546181943e+00,8.581084231304323406e-01
3.284349203109741211e+00,-1.372900009000000088e+00,-1.774999849278233066e+00,8.542835340746867123e-01
3.295323848724365234e+00,-1.344599961999999982e+00,-1.790707812546181943e+00,8.383930885700205948e-01
3.306573629379272461e+00,-1.482300042999999956e+00,-1.806415775814131042e+00,8.345521233563479857e-01
3.317683696746826172e+00,-1.288100003999999910e+00,-1.837831702350029017e+00,8.183456163519712279e-01
3.328984737396240234e+00,-1.420699954000000043e+00,-1.853539665617977894e+00,8.144010153373643091e-01
3.340080499649047852e+00,-1.235800028000000106e+00,-1.853539665617977894e+00,7.977483654195436369e-01
3.351205348968505859e+00,-1.301399946000000085e+00,-1.884955592153875870e+00,7.937390918927291761e-01
3.362704992294311523e+00,-1.366000056000000074e+00,-1.884955592153875870e+00,7.771574344290572700e-01
3.373735189437866211e+00,-1.458400010999999941e+00,-1.884955592153875870e+00,7.731597577773643426e-01
3.385608673095703125e+00,-1.403100014000000062e+00,-1.947787445225671599e+00,7.560459317969339121e-01
3.396724700927734375e+00,-1.516100049000000061e+00,-1.994911335029518451e+00,7.517890737513197585e-01
3.407328844070434570e+00,-1.578500031999999997e+00,-2.026327261565416649e+00,7.338858000945612803e-01
3.418438434600830078e+00,-1.505100011999999987e+00,-2.042035224833365525e+00,7.295387437822700161e-01
3.429598331451416016e+00,-1.339100002999999983e+00,-1.994911335029518451e+00,7.117435236340355909e-01
3.440577745437622070e+00,-1.325899959000000017e+00,-2.010619298297467328e+00,7.074728598595051432e-01
3.451621770858764648e+00,-1.575299978000000101e+00,-2.057743188101314402e+00,6.894539237568160228e-01
3.463072299957275391e+00,-1.302099942999999982e+00,-2.057743556295973608e+00,6.851028179315941102e-01
3.473547935485839844e+00,-1.236999989000000078e+00,-2.057743556295973608e+00,6.668853234342607683e-01
3.484089851379394531e+00,-1.200500010999999922e+00,-2.026327629760075411e+00,6.625873548213410125e-01
3.494874954223632812e+00,-1.549399972000000014e+00,-2.042035593028024731e+00,6.445328917039694350e-01
3.505677461624145508e+00,-1.714400053000000090e+00,-2.057743556295973608e+00,6.401544810403581032e-01
3.516429662704467773e+00,-1.507799982999999955e+00,-2.136283249799445283e+00,6.214148808616950515e-01
3.529127120971679688e+00,-1.450099945000000057e+00,-2.151991213067394160e+00,6.168419613163701465e-01
3.540704965591430664e+00,-1.335999965999999928e+00,-2.136283249799445283e+00,5.976722943821901612e-01
3.551283836364746094e+00,-9.796000120000000200e-01,-2.120575286531496406e+00,5.931678518177763149e-01
3.562217712402343750e+00,-1.170199989999999968e+00,-2.104867323263547529e+00,5.743893499256023105e-01
3.573056936264038086e+00,-1.354699968999999893e+00,-2.120575286531496406e+00,5.698632476506382272e-01
3.583630561828613281e+00,-1.214400053000000090e+00,-2.151991213067394160e+00,5.508094882066161269e-01
3.594123125076293945e+00,-1.088999987000000003e+00,-2.120575286531496406e+00,5.462896442983774525e-01
3.604765653610229492e+00,-1.419199944000000047e+00,-2.104867323263547529e+00,5.275598003356999355e-01
3.615127325057983398e+00,-1.734300017000000027e+00,-2.104867323263547529e+00,5.230946276794559147e-01
3.625470876693725586e+00,-1.468799949000000105e+00,-2.167699176335343481e+00,5.041530636197122384e-01
3.636240959167480469e+00,-1.394199967000000040e+00,-2.167699176335343481e+00,4.995308113307887488e-01
3.646589040756225586e+00,-1.254299998000000027e+00,-2.214823066139190111e+00,4.799530439710851248e-01
3.656840801239013672e+00,-1.070500015999999999e+00,-2.199115102871241234e+00,4.752953262426952707e-01
3.667443275451660156e+00,-1.386800051000000034e+00,-2.151991213067394160e+00,4.583621418398463043e-01
3.677735090255737305e+00,-1.311400056000000092e+00,-2.136283249799445283e+00,4.538284922026912249e-01
3.688297510147094727e+00,-1.301300048999999959e+00,-2.136283249799445283e+00,4.348218566484730041e-01
3.698998689651489258e+00,-1.374099970000000059e+00,-2.183407139603292357e+00,4.301977637004137933e-01
3.709728240966796875e+00,-1.152799963999999955e+00,-2.089159359995598653e+00,4.135083593476610031e-01
3.720351934432983398e+00,-1.153200030000000043e+00,-2.073451396727649332e+00,4.090649079771832008e-01
3.730673551559448242e+00,-1.267799973000000024e+00,-2.089159359995598653e+00,3.905530732659053816e-01
3.741005420684814453e+00,-1.052000046000000077e+00,-2.104867323263547529e+00,3.860920116978078798e-01
3.751515626907348633e+00,-1.116099954000000061e+00,-2.167699176335343481e+00,3.671459991428666636e-01
3.762019634246826172e+00,-1.164399981000000084e+00,-2.151991213067394160e+00,3.625966415424436429e-01
3.772535324096679688e+00,-9.361000059999999845e-01,-2.104867323263547529e+00,3.457674611351880811e-01
3.782790660858154297e+00,-7.896999719999999723e-01,-2.089159359995598653e+00,3.413378154936264619e-01
3.793265342712402344e+00,-9.143999809999999728e-01,-2.057743556295973608e+00,3.230245391769927532e-01
3.803721189498901367e+00,-1.286100030000000061e+00,-2.057743556295973608e+00,3.186479691725171981e-01
3.814160108566284180e+00,-1.215100049999999987e+00,-2.057743556295973608e+00,3.024568327243573052e-01
3.824830055236816406e+00,-1.142500043000000076e+00,-2.026327629760075411e+00,2.981431253605615894e-01
3.835118055343627930e+00,-9.679999950000000020e-01,-1.994911703224177657e+00,2.804223338462726312e-01
3.845766544342041016e+00,-1.164299965000000103e+00,-1.979203739956228558e+00,2.762480960117844608e-01
3.856441974639892578e+00,-1.202999949000000068e+00,-1.979203739956228558e+00,2.588829426190669136e-01
3.866799831390380859e+00,-1.142799973000000024e+00,-1.979203739956228558e+00,2.546750952723884076e-01
3.877575635910034180e+00,-1.017699957000000044e+00,-1.994911703224177657e+00,2.370608080530380579e-01
3.888530015945434570e+00,-9.126999970000000406e-01,-1.994911703224177657e+00,2.328391395208075088e-01
3.899305343627929688e+00,-7.347999809999999909e-01,-1.916371886884432829e+00,2.156194381922877101e-01
3.910195112228393555e+00,-9.696000219999999503e-01,-1.884955960348534854e+00,2.116157943366766270e-01
3.921177864074707031e+00,-9.636999960000000032e-01,-1.837832070544688001e+00,1.950929037879261529e-01
3.932819366455078125e+00,-8.855000140000000020e-01,-1.853540033812636878e+00,1.911520918168027883e-01
3.943558692932128906e+00,-1.071499943999999926e+00,-1.822124107276739124e+00,1.749022038161095749e-01
3.953907012939453125e+00,-9.135000110000000006e-01,-1.790708180740841149e+00,1.711106174646158107e-01
3.965103149414062500e+00,-7.666000130000000246e-01,-1.727876327669045198e+00,1.555540734333667741e-01
3.975678682327270508e+00,-1.162400007000000013e+00,-1.727876327669045198e+00,1.518941179919346685e-01
3.986500740051269531e+00,-8.238999839999999741e-01,-1.696460401133147222e+00,1.368634839536393422e-01
3.997447490692138672e+00,-1.019999981000000000e+00,-1.696460401133147222e+00,1.332996631009467359e-01
4.008495330810546875e+00,-9.937000270000000413e-01,-1.680752437865198345e+00,1.183632768108431599e-01
4.020109176635742188e+00,-8.065999750000000246e-01,-1.665044474597249469e+00,1.148311786612090935e-01
4.030970335006713867e+00,-7.943999769999999794e-01,-1.617920584793402394e+00,1.002246596311483773e-01
4.042519330978393555e+00,-6.669999960000000394e-01,-1.586504658257504641e+00,9.682765917048513638e-02
4.053363323211669922e+00,-9.575999979999999523e-01,-1.507964841917759813e+00,8.308727170581604871e-02
4.063924074172973633e+00,-7.603999970000000497e-01,-1.507964841917759813e+00,7.985928525425253777e-02
4.074987411499023438e+00,-7.080000039999999606e-01,-1.460840952113912738e+00,6.676481106128526188e-02
4.085609674453735352e+00,-8.709999920000000007e-01,-1.445132988845963862e+00,6.369390424240123361e-02
4.096669673919677734e+00,-7.414000029999999741e-01,-1.398009099042117009e+00,5.109611770150616905e-02
4.107893466949462891e+00,-6.158000230000000297e-01,-1.382301135774167911e+00,4.815872857039971144e-02
4.118580579757690430e+00,-5.791000130000000246e-01,-1.319469282702372182e+00,3.629513593972789887e-02
4.129262208938598633e+00,-7.123000029999999594e-01,-1.303761319434423083e+00,3.353838838620285673e-02
4.139968872070312500e+00,-8.127999900000000277e-01,-1.240929466362627354e+00,2.234457774865740431e-02
4.151461839675903320e+00,-7.276999950000000439e-01,-1.225221503094678255e+00,1.976250267127372881e-02
4.162670135498046875e+00,-7.318000199999999955e-01,-1.178097613290831402e+00,1.041437964665016362e-02
4.173619985580444336e+00,-7.347000240000000071e-01,-1.162389650022882526e+00,7.950114293776107052e-03
4.184838294982910156e+00,-5.752999779999999896e-01,-1.115265760219035673e+00,-3.261287258293340575e-03
4.195617198944091797e+00,-5.432999729999999916e-01,-1.115265760219035673e+00,-5.599888905023805812e-03
4.206441879272460938e+00,-4.945000110000000171e-01,-1.036725943879290845e+00,-1.500707402233130740e-02
4.217496395111083984e+00,-5.893999930000000109e-01,-1.036725943879290845e+00,-1.720995864023202107e-02
4.228911876678466797e+00,-4.990999999999999881e-01,-9.581860662784891236e-01,-2.594358621721164562e-02
4.240060567855834961e+00,-4.729999899999999813e-01,-9.424781030105401358e-01,-2.793661267204723339e-02
4.250933885574340820e+00,-4.221999940000000229e-01,-8.796462499387442957e-01,-3.588672889476123007e-02
4.262304782867431641e+00,-3.230000140000000020e-01,-8.796462499387442957e-01,-3.769911184307751795e-02
4.273508310317993164e+00,-4.641999900000000068e-01,-7.853984703310504800e-01,-4.483461139425564540e-02
4.283680677413940430e+00,-4.431999919999999871e-01,-7.539825437951526155e-01,-4.643462622918895916e-02
4.295344114303588867e+00,-4.334000049999999771e-01,-6.754427274554077876e-01,-5.270021676396877824e-02
4.306130886077880859e+00,-3.664000029999999741e-01,-6.283188376515608242e-01,-5.407089379580963528e-02
4.317257881164550781e+00,-3.463999930000000171e-01,-5.969029111156629597e-01,-5.956082695795780063e-02
4.328272104263305664e+00,-2.955999970000000032e-01,-5.497790213118159963e-01,-6.074677818468794677e-02
4.339294672012329102e+00,-2.948000130000000274e-01,-5.183630947759181318e-01,-6.497002288536873893e-02
4.350553512573242188e+00,-3.323999939999999764e-01,-5.026551315079691440e-01,-6.601271563355552707e-02
4.361712455749511719e+00,-2.272000010000000125e-01,-4.084073519002753838e-01,-7.032455155060751695e-02
4.373290300369262695e+00,-2.247000040000000087e-01,-4.084073519002753838e-01,-7.116115399859507251e-02
4.383673667907714844e+00,-1.819999959999999972e-01,-3.141595722925815681e-01,-7.421823963192704376e-02
4.394541501998901367e+00,-1.504999999999999949e-01,-2.984516088989688787e-01,-7.485629895341079643e-02
4.405223131179809570e+00,-1.181999970000000011e-01,-2.670356823630709031e-01,-7.697876080371572616e-02
4.416371345520019531e+00,-1.217999980000000065e-01,-2.356197558271730386e-01,-7.746193404675850991e-02
4.427105426788330078e+00,-1.073999999999999955e-01,-1.570799394874282107e-01,-7.911504380815677362e-02
4.438158512115478516e+00,-1.014000030000000024e-01,-1.413719762194792506e-01,-7.942920307351575282e-02
4.449791669845581055e+00,-1.177999970000000035e-01,-9.424809408111840814e-02,-8.031889658380932107e-02
4.459975957870483398e+00,-7.460000399999999754e-02,-9.424809408111840814e-02,-8.048760378497049617e-02
4.471109867095947266e+00,-1.400000000000000029e-02,-1.570827773509040487e-02,-8.085862773089910749e-02
4.482671260833740234e+00,9.299999999999999239e-03,-1.570796326794896350e-02,-8.088030286666922364e-02
4.493527650833129883e+00,1.483999940000000073e-01,0.000000000000000000e+00,-8.088218967580103336e-02
4.503968715667724609e+00,2.073000070000000084e-01,3.141592653589792700e-02,-8.078794189619334376e-02
4.515173912048339844e+00,2.806999980000000061e-01,3.141592653589792700e-02,-8.060163992263240373e-02
4.526211023330688477e+00,2.509999869999999800e-01,4.712388980384689396e-02,-8.052310010629265546e-02
4.538211107254028320e+00,3.433000150000000139e-01,4.712388980384689396e-02,-8.028528707161897149e-02
4.548604011535644531e+00,3.623999949999999748e-01,1.570796326794896350e-02,-8.025009752681944164e-02
4.559666633605957031e+00,4.023999870000000145e-01,1.570796326794896350e-02,-7.999688333681637120e-02
4.570886611938476562e+00,4.219000039999999951e-01,3.141592653589792700e-02,-7.990263555720866773e-02
4.581717967987060547e+00,4.339999849999999770e-01,3.141592653589792700e-02,-7.963151978686727750e-02
4.592745065689086914e+00,4.341999890000000084e-01,3.141592653589792700e-02,-7.955297997052752923e-02
4.603630065917968750e+00,4.386999910000000114e-01,4.712388980384689396e-02,-7.915054009806302138e-02
4.614541292190551758e+00,4.756999909999999887e-01,4.712388980384689396e-02,-7.905629231845531790e-02
4.625729560852050781e+00,5.004000069999999800e-01,6.283185307179585399e-02,-7.859887460596891307e-02
4.636227607727050781e+00,4.846000080000000265e-01,6.283185307179585399e-02,-7.846913050503905029e-02
4.646649837493896484e+00,5.031999950000000110e-01,7.853981633974482790e-02,-7.777609331211748911e-02
4.657525300979614258e+00,5.462999939999999555e-01,7.853981633974482790e-02,-7.757785699355222719e-02
4.668180227279663086e+00,5.857999919999999916e-01,9.424777960769378793e-02,-7.678837843536850949e-02
4.679193973541259766e+00,5.600000019999999967e-01,9.424777960769378793e-02,-7.652919704144735269e-02
4.690302371978759766e+00,7.024000289999999813e-01,1.099557428756427618e-01,-7.551225982381694346e-02
4.701281309127807617e+00,6.863999960000000122e-01,1.099557428756427618e-01,-7.529800873404518535e-02
4.712826490402221680e+00,6.800000069999999619e-01,1.413716694115406958e-01,-7.421823963192704376e-02
4.723125457763671875e+00,6.665999889999999484e-01,1.256637061435917080e-01,-7.395497787463554962e-02
4.734144687652587891e+00,7.918000219999999922e-01,1.570796326794896558e-01,-7.266503807753191269e-02
4.745366811752319336e+00,7.511000039999999878e-01,1.413716694115406958e-01,-7.236061960293872775e-02
4.756639719009399414e+00,7.476999760000000439e-01,1.727875959474386158e-01,-7.082123920267972828e-02
4.767527341842651367e+00,7.523000239999999561e-01,1.884955592153875759e-01,-7.043262048435133815e-02
4.778352260589599609e+00,8.770999910000000233e-01,1.884955592153875759e-01,-6.865762063507310775e-02
4.789368629455566406e+00,8.587999939999999555e-01,2.042035224833365359e-01,-6.821371730020019120e-02
4.800329923629760742e+00,8.355000019999999639e-01,2.356194490192344837e-01,-6.622885353245909490e-02
4.811760902404785156e+00,7.781999710000000459e-01,2.356194490192344837e-01,-6.572808548560062081e-02
4.822719097137451172e+00,7.907000180000000045e-01,2.827433388230813915e-01,-6.338948576780804867e-02
4.833914756774902344e+00,8.395000099999999632e-01,2.827433388230813915e-01,-6.279446997275781039e-02
4.845008850097656250e+00,8.282999989999999535e-01,2.984513020910303238e-01,-6.055419839794325826e-02
4.855643272399902344e+00,9.293000099999999541e-01,2.827433388230813915e-01,-5.995540898462937973e-02
4.866763830184936523e+00,8.925999999999999490e-01,3.612831551628262194e-01,-5.699634471775281985e-02
4.878391027450561523e+00,9.182999729999999916e-01,3.455751918948772317e-01,-5.627566521655898157e-02
4.889169692993164062e+00,9.993000029999999922e-01,3.455751918948772317e-01,-5.356038498960129235e-02
4.900827407836914062e+00,8.019000290000000142e-01,3.926990816987241395e-01,-5.275142488130192542e-02
4.911325216293334961e+00,1.066499949000000003e+00,3.926990816987241395e-01,-4.931326387059396105e-02
4.922927379608154297e+00,9.120000000000000329e-01,4.084070449666730718e-01,-4.843173498261595794e-02
4.933519840240478516e+00,1.014400004999999938e+00,4.398229715025710473e-01,-4.461469990850436274e-02
4.944612741470336914e+00,9.807999729999999916e-01,4.555309347705199796e-01,-4.364080618589152166e-02
4.955282926559448242e+00,8.992000220000000432e-01,4.712388980384689674e-01,-4.000032846183203955e-02
4.966156005859375000e+00,1.000300050000000107e+00,4.869468613064178997e-01,-3.897554109531067845e-02
4.977160930633544922e+00,1.142799973000000024e+00,5.340707511102648075e-01,-3.441614752007618461e-02
4.987789154052734375e+00,9.189000130000000155e-01,5.497787143782137953e-01,-3.325187142911614074e-02
4.998693943023681641e+00,1.029199957999999970e+00,5.969026041820606476e-01,-2.812133847401635314e-02
5.009724617004394531e+00,9.804000259999999800e-01,6.283185307179586232e-01,-2.682731638146290329e-02
5.020737648010253906e+00,9.289000029999999741e-01,6.911503837897544633e-01,-2.102699371434361975e-02
5.032307863235473633e+00,1.118199943999999890e+00,6.754424205218054755e-01,-1.958594531493842994e-02
5.043099880218505859e+00,1.104500054999999925e+00,7.696902001294992912e-01,-1.307876430076144320e-02
5.054113149642944336e+00,1.080100059999999917e+00,7.539822368615503034e-01,-1.148440602906462306e-02
5.064920902252197266e+00,1.217499971000000070e+00,8.011061266653972668e-01,-4.437499623195582943e-03
5.076217651367187500e+00,1.041800022000000103e+00,8.325220532012951313e-01,-2.678207737185298639e-03
5.087402820587158203e+00,1.146399975000000016e+00,8.639379797371931069e-01,4.845906668162256077e-03
5.097781658172607422e+00,1.126299976999999952e+00,8.796459430051420947e-01,6.709185195608138516e-03
5.108971118927001953e+00,1.248700023000000048e+00,8.953539062730909714e-01,1.459646763317085615e-02
5.119909524917602539e+00,1.208099961000000055e+00,9.110618695410399592e-01,1.652069313349460375e-02
5.130905866622924805e+00,1.257300019000000102e+00,9.110618695410399592e-01,2.465364834904590005e-02
5.142508268356323242e+00,1.355599999000000055e+00,9.424777960769379348e-01,2.667997561061131659e-02
5.153181791305541992e+00,1.224900007000000013e+00,9.896016858807847871e-01,3.530741719881997503e-02
5.163665771484375000e+00,1.277699946999999892e+00,1.021017612416682763e+00,3.746945956656044102e-02
5.174292802810668945e+00,1.227100014999999988e+00,1.068141502220529615e+00,4.676637640278874519e-02
5.184885740280151367e+00,1.237599968999999911e+00,1.083849465488478492e+00,4.906759302154326680e-02
5.195770502090454102e+00,1.240800023000000030e+00,1.162389281828223320e+00,5.907168267825389785e-02
5.206902503967285156e+00,1.281000018000000074e+00,1.162389281828223320e+00,6.152023813892212173e-02
5.217595815658569336e+00,1.212700008999999968e+00,1.178097245096172418e+00,7.196006653960602961e-02
5.229258298873901367e+00,1.421100019999999908e+00,1.178097245096172418e+00,7.449312898911615577e-02
5.239871025085449219e+00,1.374199986000000040e+00,1.225221134900019271e+00,8.530994850823082898e-02
5.250522136688232422e+00,1.294600009999999912e+00,1.240929098167968148e+00,8.793317837397830738e-02
5.262370347976684570e+00,1.181800007999999957e+00,1.272345024703866123e+00,9.910531384433772517e-02
5.272475957870483398e+00,1.384899974000000089e+00,1.319468914507712975e+00,1.019170392693005966e-01
5.283467054367065430e+00,1.136299968000000105e+00,1.382300767579508927e+00,1.139474523548336116e-01
5.294487476348876953e+00,1.307600021000000057e+00,1.398008730847457803e+00,1.169065166217101714e-01
5.306117296218872070e+00,1.304599999999999982e+00,1.429424657383355779e+00,1.294747740452011631e-01
5.316876411437988281e+00,1.333500028000000004e+00,1.460840583919253755e+00,1.325557284313735873e-01
5.328090429306030273e+00,1.292600036000000063e+00,1.429424657383355779e+00,1.452455691662219439e-01
5.339149713516235352e+00,1.438799976999999952e+00,1.429424657383355779e+00,1.482951076258584577e-01
5.350394248962402344e+00,1.511500000999999926e+00,1.492256510455151730e+00,1.626521860527637975e-01
5.361394643783569336e+00,1.351600050999999914e+00,1.507964473723100607e+00,1.658192274289714274e-01
5.373284816741943359e+00,1.467499971000000070e+00,1.555088363526947459e+00,1.778493337065659152e-01
5.383440971374511719e+00,1.483800054000000035e+00,1.570796326794896558e+00,1.811853891232891589e-01
5.394196033477783203e+00,1.228999971999999996e+00,1.602212253330794534e+00,1.953756471267492356e-01
5.406366586685180664e+00,1.341300010999999959e+00,1.617920216598743410e+00,1.988175778915618752e-01
5.416546821594238281e+00,1.592800020999999955e+00,1.649336143134641386e+00,2.149025322779416214e-01
5.427384614944458008e+00,1.153100014000000062e+00,1.665044106402590263e+00,2.184016344684305833e-01
