Time, Currents, Velocities, Positions
7.823806285858154297e+00,-8.517000080000000084e-01,-9.581857593448868116e-01,1.895758866727680347e+00
7.837833404541015625e+00,-9.041000009999999865e-01,-9.424777960769379348e-01,1.883392649808714792e+00
7.853816747665405273e+00,-9.104999900000000368e-01,-9.738937226128357993e-01,1.881330856793523854e+00
7.869818449020385742e+00,-1.027500032999999924e+00,-9.424777960769379348e-01,1.868289443126581961e+00
7.885816097259521484e+00,-1.140200018999999898e+00,-9.267698328089889470e-01,1.866304226432322189e+00
7.902817726135253906e+00,-1.120200037999999898e+00,-9.267698328089889470e-01,1.854303342495609241e+00
7.917816638946533203e+00,-1.006299972999999959e+00,-9.581857593448868116e-01,1.852298736519809808e+00
7.933817863464355469e+00,-8.888000249999999935e-01,-9.581857593448868116e-01,1.838220597277183455e+00
7.949817419052124023e+00,-8.769000169999999761e-01,-9.738937226128357993e-01,1.836162854089081975e+00
7.965823411941528320e+00,-9.082000260000000491e-01,-1.005309649148733664e+00,1.823584579665999295e+00
7.981817007064819336e+00,-9.807999729999999916e-01,-9.738937226128357993e-01,1.821538740286621660e+00
7.997816324234008789e+00,-8.295999769999999884e-01,-9.424777960769379348e-01,1.808077015765989337e+00
8.013818025588989258e+00,-8.640000220000000342e-01,-9.424777960769379348e-01,1.806026880886976604e+00
8.029817581176757812e+00,-1.039800048000000032e+00,-9.424777960769379348e-01,1.792869498154660679e+00
8.044844388961791992e+00,-1.003200053999999897e+00,-9.267698328089889470e-01,1.790890294782899073e+00
8.060817241668701172e+00,-9.725999829999999458e-01,-9.424777960769379348e-01,1.778693061305336887e+00
8.076817274093627930e+00,-8.447999950000000258e-01,-9.424777960769379348e-01,1.776672747366269567e+00
8.097820043563842773e+00,-1.013100027999999986e+00,-9.581857593448868116e-01,1.763293612489066797e+00
8.108819246292114258e+00,-1.012099980999999982e+00,-9.581857593448868116e-01,1.761227769646785957e+00
8.124818801879882812e+00,-9.758999940000000484e-01,-9.581857593448868116e-01,1.748930643575935973e+00
8.140837430953979492e+00,-1.014199971999999894e+00,-9.424777960769379348e-01,1.746953280863310143e+00
8.156818151473999023e+00,-1.019000053000000072e+00,-9.267698328089889470e-01,1.734033481075422101e+00
8.171816349029541016e+00,-1.021600008000000059e+00,-9.424777960769379348e-01,1.732038569740392608e+00
8.186836242675781250e+00,-9.876999859999999742e-01,-9.267698328089889470e-01,1.718315823166703504e+00
8.202816247940063477e+00,-9.835000040000000388e-01,-9.267698328089889470e-01,1.716318702663719886e+00
8.218816041946411133e+00,-8.752999900000000277e-01,-9.581857593448868116e-01,1.704046979196907508e+00
8.233819723129272461e+00,-9.017999770000000304e-01,-9.581857593448868116e-01,1.702001139817529873e+00
8.249818801879882812e+00,-1.076799988999999957e+00,-9.581857593448868116e-01,1.689633082239428541e+00
8.265818595886230469e+00,-1.121299982000000028e+00,-9.424777960769379348e-01,1.687624303600266940e+00
8.281816482543945312e+00,-9.207999709999999949e-01,-9.267698328089889470e-01,1.674588534747005086e+00
8.296829700469970703e+00,-9.415000079999999993e-01,-9.267698328089889470e-01,1.672617185356877423e+00
8.312815427780151367e+00,-9.103000159999999896e-01,-9.267698328089889470e-01,1.659799487330231083e+00
8.328816413879394531e+00,-8.580999969999999477e-01,-9.267698328089889470e-01,1.657849859225869693e+00
8.344818353652954102e+00,-8.562999959999999522e-01,-9.424777960769379348e-01,1.644904656833944046e+00
8.360107898712158203e+00,-9.208999869999999754e-01,-9.424777960769379348e-01,1.642905572835551942e+00
8.376220703125000000e+00,-1.002799988000000031e+00,-9.581857593448868116e-01,1.630741718779934013e+00
8.391775369644165039e+00,-1.058500050999999997e+00,-9.424777960769379348e-01,1.628756870594492367e+00
8.407331943511962891e+00,-9.417999980000000271e-01,-9.110618695410399592e-01,1.616035261006589563e+00
8.428527116775512695e+00,-8.626999859999999742e-01,-9.110618695410399592e-01,1.614106985679176098e+00
8.457406520843505859e+00,-9.190000299999999678e-01,-9.110618695410399592e-01,1.601572030991352813e+00
8.469429731369018555e+00,-8.594999909999999632e-01,-8.953539062730909714e-01,1.599675417263020760e+00
8.485037565231323242e+00,-1.017400026000000013e+00,-9.267698328089889470e-01,1.587996546573300582e+00
8.500334978103637695e+00,-9.677000049999999742e-01,-9.267698328089889470e-01,1.586034891823942861e+00
8.546978473663330078e+00,-9.552000160000000406e-01,-9.267698328089889470e-01,1.573142826644319037e+00
8.593526124954223633e+00,-9.531999829999999729e-01,-9.267698328089889470e-01,1.571159450609195041e+00
8.611603260040283203e+00,-1.017799973000000024e+00,-9.110618695410399592e-01,1.558298801356107433e+00
8.624411821365356445e+00,-9.241999979999999670e-01,-9.110618695410399592e-01,1.556358867892515541e+00
8.645544052124023438e+00,-8.550000190000000000e-01,-8.953539062730909714e-01,1.544760377678271013e+00
8.670013427734375000e+00,-9.919000270000000175e-01,-9.110618695410399592e-01,1.542830138855449063e+00
8.688256025314331055e+00,-9.340999719999999451e-01,-8.953539062730909714e-01,1.531363325669846454e+00
8.701108455657958984e+00,-8.515999909999999451e-01,-8.953539062730909714e-01,1.529468675436922664e+00
8.717026472091674805e+00,-8.960999849999999878e-01,-8.953539062730909714e-01,1.516977040484358996e+00
8.732712984085083008e+00,-9.071000219999999503e-01,-9.110618695410399592e-01,1.515027043871179480e+00
8.746901988983154297e+00,-1.065999984999999928e+00,-8.953539062730909714e-01,1.503373944294315256e+00
8.762877941131591797e+00,-9.620000119999999599e-01,-8.953539062730909714e-01,1.501475244234302009e+00
8.778610229492187500e+00,-9.059000019999999820e-01,-8.796459430051420947e-01,1.490192753944552084e+00
8.794254064559936523e+00,-8.568000199999999955e-01,-8.796459430051420947e-01,1.488337373619798454e+00
8.810333728790283203e+00,-9.606000190000000272e-01,-8.482300164692441191e-01,1.476399321536157272e+00
8.825607776641845703e+00,-9.944000240000000490e-01,-8.639379797371931069e-01,1.474555476511308916e+00
8.841584920883178711e+00,-8.249999879999999619e-01,-8.796459430051420947e-01,1.463444301667188974e+00
8.857386589050292969e+00,-9.358000159999999568e-01,-8.796459430051420947e-01,1.461575054038303012e+00
8.871487140655517578e+00,-8.388000129999999555e-01,-8.796459430051420947e-01,1.450157328237912768e+00
8.886740207672119141e+00,-8.597999809999999909e-01,-9.110618695410399592e-01,1.448233102737588984e+00
8.902291297912597656e+00,-9.099000099999999813e-01,-8.639379797371931069e-01,1.434977422398575841e+00
8.917813777923583984e+00,-9.624999760000000348e-01,-8.796459430051420947e-01,1.433084612824787829e+00
8.932593822479248047e+00,-8.938999770000000122e-01,-8.639379797371931069e-01,1.421068020924806996e+00
8.948919534683227539e+00,-9.926000240000000252e-01,-8.482300164692441191e-01,1.419253751167358857e+00
8.965014457702636719e+00,-9.819999929999999599e-01,-8.482300164692441191e-01,1.407390189072967646e+00
8.978459835052490234e+00,-9.793999789999999761e-01,-8.639379797371931069e-01,1.405556407197707358e+00
8.994928359985351562e+00,-9.556000230000000206e-01,-8.953539062730909714e-01,1.394444863844769289e+00
9.012961626052856445e+00,-9.732999799999999535e-01,-8.639379797371931069e-01,1.392636607409819316e+00
9.030805349349975586e+00,-8.762999769999999522e-01,-8.796459430051420947e-01,1.380494351803694730e+00
9.055478572845458984e+00,-1.025500059000000075e+00,-8.482300164692441191e-01,1.377918245827751242e+00
9.070840597152709961e+00,-1.060500025999999929e+00,-8.639379797371931069e-01,1.367631370546380287e+00
9.085933208465576172e+00,-1.028300047000000106e+00,-8.325220532012951313e-01,1.365882141809958039e+00
9.102080345153808594e+00,-9.825999739999999871e-01,-8.325220532012951313e-01,1.355092734540285448e+00
9.116815328598022461e+00,-1.131100058999999991e+00,-8.325220532012951313e-01,1.353317734691007246e+00
9.131052732467651367e+00,-8.526999950000000439e-01,-8.482300164692441191e-01,1.341780235670698707e+00
9.148170709609985352e+00,-9.045000079999999665e-01,-8.482300164692441191e-01,1.340005235821420504e+00
9.168427944183349609e+00,-9.390000099999999961e-01,-8.482300164692441191e-01,1.328177139480654967e+00
9.194894313812255859e+00,-1.023599981999999908e+00,-8.639379797371931069e-01,1.326345198264530456e+00
9.216606855392456055e+00,-9.193000199999999955e-01,-8.796459430051420947e-01,1.314320506710370040e+00
9.241503477096557617e+00,-9.937000270000000413e-01,-8.639379797371931069e-01,1.312504273457513415e+00
9.257931709289550781e+00,-1.074699998000000045e+00,-8.168140899333461435e-01,1.300772634064309541e+00
9.271681308746337891e+00,-8.187000159999999749e-01,-8.482300164692441191e-01,1.298979717083809327e+00
9.287079334259033203e+00,-1.001199960999999972e+00,-8.168140899333461435e-01,1.287540638506470936e+00
9.304112434387207031e+00,-9.703999760000000530e-01,-8.325220532012951313e-01,1.285771529143418190e+00
9.322322607040405273e+00,-8.403000240000000343e-01,-8.168140899333461435e-01,1.274400927232831826e+00
9.339011669158935547e+00,-9.393000009999999955e-01,-8.168140899333461435e-01,1.272647280160501548e+00
9.364507436752319336e+00,-8.586000200000000193e-01,-8.325220532012951313e-01,1.261080574381610919e+00
9.380918979644775391e+00,-8.942999839999999923e-01,-8.482300164692441191e-01,1.259291707228200607e+00
9.395708799362182617e+00,-9.569000009999999445e-01,-8.168140899333461435e-01,1.248571022297825461e+00
9.413018703460693359e+00,-8.842999940000000336e-01,-8.168140899333461435e-01,1.246829279034218807e+00
9.425591468811035156e+00,-9.855999949999999510e-01,-8.011061266653972668e-01,1.235613793260903259e+00
9.441720485687255859e+00,-1.015100002000000057e+00,-8.011061266653972668e-01,1.233919542395918834e+00
9.456999301910400391e+00,-1.045699954000000043e+00,-7.853981633974482790e-01,1.223672059858990524e+00
9.472370862960815430e+00,-1.041200042000000048e+00,-7.696902001294992912e-01,1.221983453807686137e+00
9.487241506576538086e+00,-8.776999709999999677e-01,-8.168140899333461435e-01,1.210035338574456887e+00
9.502773761749267578e+00,-8.934999700000000322e-01,-8.011061266653972668e-01,1.208315562269161925e+00
9.517504930496215820e+00,-8.517000080000000084e-01,-8.325220532012951313e-01,1.196883969164639350e+00
9.534777402877807617e+00,-8.370000119999999599e-01,-8.325220532012951313e-01,1.195126517937764810e+00
9.548912763595581055e+00,-8.695999979999999852e-01,-8.168140899333461435e-01,1.183656023433890647e+00
9.564082622528076172e+00,-9.021999840000000104e-01,-8.011061266653972668e-01,1.181937842115185822e+00
9.578982591629028320e+00,-9.212999939999999555e-01,-7.853981633974482790e-01,1.170814763462342256e+00
9.595317840576171875e+00,-8.503000139999999929e-01,-8.011061266653972668e-01,1.169126157411037870e+00
9.611660718917846680e+00,-9.247999789999999942e-01,-7.853981633974482790e-01,1.158173534349914879e+00
9.627405643463134766e+00,-9.646000270000000265e-01,-7.696902001294992912e-01,1.156516344225146264e+00
9.643253564834594727e+00,-9.301999810000000091e-01,-7.853981633974482790e-01,1.145566053168250109e+00
9.658895254135131836e+00,-8.845000269999999665e-01,-7.696902001294992912e-01,1.143899168402711775e+00
9.674164772033691406e+00,-9.133999940000000484e-01,-8.168140899333461435e-01,1.133524058664231449e+00
9.692387580871582031e+00,-7.723000049999999561e-01,-8.011061266653972668e-01,1.131845147253696560e+00
9.704202651977539062e+00,-9.264000060000000536e-01,-7.853981633974482790e-01,1.120755325186524765e+00
9.720630407333374023e+00,-9.907000059999999664e-01,-7.853981633974482790e-01,1.119078622943943779e+00
9.736498832702636719e+00,-9.139999749999999645e-01,-7.696902001294992912e-01,1.109066759856034867e+00
9.750177383422851562e+00,-8.880000110000000335e-01,-7.853981633974482790e-01,1.107417423712900195e+00
9.765005350112915039e+00,-9.169999960000000394e-01,-7.853981633974482790e-01,1.097489990927556613e+00
9.780518054962158203e+00,-1.108999968000000003e+00,-7.853981633974482790e-01,1.095854153579735923e+00
9.797455072402954102e+00,-8.464999789999999580e-01,-7.853981633974482790e-01,1.085852230805142149e+00
9.812745094299316406e+00,-8.338000180000000316e-01,-8.011061266653972668e-01,1.084157611431339374e+00
9.827937841415405273e+00,-9.083999990000000135e-01,-8.011061266653972668e-01,1.073914178721500967e+00
9.844023466110229492e+00,-9.262999889999999903e-01,-8.168140899333461435e-01,1.072184462102890645e+00
9.860499858856201172e+00,-1.042500019000000000e+00,-7.539822368615503034e-01,1.046694119037281157e+00
9.875258922576904297e+00,-9.690999980000000180e-01,-7.539822368615503034e-01,1.045060490857414370e+00
9.891893625259399414e+00,-9.034000039999999787e-01,-7.853981633974482790e-01,1.035849733896170743e+00
9.907166004180908203e+00,-9.020000099999999632e-01,-7.853981633974482790e-01,1.034192789443947769e+00
9.924123525619506836e+00,-9.559000130000000484e-01,-7.696902001294992912e-01,1.024265417919660637e+00
9.939646482467651367e+00,-8.262000080000000413e-01,-7.853981633974482790e-01,1.022604116706745669e+00
9.956331253051757812e+00,-9.937999840000000251e-01,-7.696902001294992912e-01,1.011793295084909339e+00
9.971069812774658203e+00,-7.943000199999999955e-01,-8.168140899333461435e-01,1.010084869982190270e+00
9.985618829727172852e+00,-9.096999759999999657e-01,-7.853981633974482790e-01,9.991835434742336597e-01
1.000073242187500000e+01,-8.450999860000000252e-01,-7.853981633974482790e-01,9.975222422613185813e-01
1.001678514480590820e+01,-9.067000149999999703e-01,-7.853981633974482790e-01,9.875656024032336555e-01
1.003183269500732422e+01,-8.899000289999999813e-01,-7.696902001294992912e-01,9.859476821866349772e-01
1.004782629013061523e+01,-8.996999860000000071e-01,-7.539822368615503034e-01,9.754664211739824120e-01
1.006296539306640625e+01,-9.067000149999999703e-01,-7.382742735936013156e-01,9.738761124152162107e-01
1.007957077026367188e+01,-9.295999999999999819e-01,-7.853981633974482790e-01,9.494914016760771514e-01
1.009531283378601074e+01,-8.885999919999999497e-01,-8.168140899333461435e-01,9.470271536773607890e-01
1.011124444007873535e+01,-1.044199944000000047e+00,-7.853981633974482790e-01,9.314841240237252684e-01
1.012692451477050781e+01,-9.429000020000000148e-01,-7.853981633974482790e-01,9.298388373935212448e-01
1.014286565780639648e+01,-8.371999860000000071e-01,-7.696902001294992912e-01,9.155524448013216965e-01
1.015945577621459961e+01,-9.151999950000000439e-01,-7.225663103256524389e-01,9.140030015656338547e-01
1.017661213874816895e+01,-9.154999849999999606e-01,-7.539822368615503034e-01,9.043938391337956739e-01
1.018892312049865723e+01,-9.848999980000000543e-01,-7.382742735936013156e-01,9.028132865910151184e-01
1.021176338195800781e+01,-9.433000089999999949e-01,-7.382742735936013156e-01,8.925070220281048350e-01
1.024246525764465332e+01,-7.626000050000000252e-01,-7.539822368615503034e-01,8.909085526682614109e-01
1.027936720848083496e+01,-8.457999830000000330e-01,-7.853981633974482790e-01,8.803704115498194316e-01
1.029787564277648926e+01,-9.125999809999999490e-01,-7.382742735936013156e-01,8.787996152230245217e-01
1.031297516822814941e+01,-9.089000229999999458e-01,-7.539822368615503034e-01,8.690550328690569426e-01
1.033891415596008301e+01,-9.315999750000000246e-01,-7.696902001294992912e-01,8.674408555459457437e-01
1.036027812957763672e+01,-1.017500043000000076e+00,-7.225663103256524389e-01,8.571580913527213630e-01
1.037497043609619141e+01,-9.043999910000000142e-01,-7.382742735936013156e-01,8.555891972602781559e-01
1.039037394523620605e+01,-8.116000289999999451e-01,-7.382742735936013156e-01,8.285284876377486674e-01
1.040605282783508301e+01,-8.611000180000000226e-01,-7.696902001294992912e-01,8.268967001170177689e-01
1.042556715011596680e+01,-9.164999719999999961e-01,-7.382742735936013156e-01,8.041811445724277307e-01
1.043696618080139160e+01,-8.518999809999999728e-01,-7.382742735936013156e-01,8.025632243558290524e-01
1.045459151268005371e+01,-9.279000160000000497e-01,-7.225663103256524389e-01,7.856475885753837485e-01
1.046788978576660156e+01,-8.532999749999999883e-01,-7.225663103256524389e-01,7.841082081751247213e-01
1.048416543006896973e+01,-9.149000050000000162e-01,-7.382742735936013156e-01,7.739392041934795019e-01
1.049865102767944336e+01,-9.452999829999999548e-01,-7.382742735936013156e-01,7.724114206683418971e-01
1.051440644264221191e+01,-8.741999860000000400e-01,-7.539822368615503034e-01,7.629848020484367721e-01
1.058250474929809570e+01,-8.970999720000000233e-01,-7.382742735936013156e-01,7.614337631978403964e-01
1.060649681091308594e+01,-9.217000010000000465e-01,-7.382742735936013156e-01,7.511353526165640559e-01
1.062991309165954590e+01,-1.015200018999999898e+00,-7.382742735936013156e-01,7.495544934543404425e-01
1.065284490585327148e+01,-9.531999829999999729e-01,-7.225663103256524389e-01,7.393521713118075267e-01
1.067642140388488770e+01,-9.404000040000000116e-01,-7.382742735936013156e-01,7.377813749850126168e-01
1.069678902626037598e+01,-8.479999900000000368e-01,-7.225663103256524389e-01,7.277656461673435162e-01
1.071222257614135742e+01,-9.383000139999999600e-01,-7.068583470577034511e-01,7.262539388001328922e-01
1.073029565811157227e+01,-7.662000060000000445e-01,-7.068583470577034511e-01,7.157254923224606324e-01
1.074289298057556152e+01,-9.168999789999999761e-01,-7.382742735936013156e-01,7.141644522116513683e-01
1.075956559181213379e+01,-8.792999980000000271e-01,-7.225663103256524389e-01,7.056940555415235350e-01
1.077452921867370605e+01,-9.854000210000000148e-01,-7.225663103256524389e-01,7.041741875732357991e-01
1.078815245628356934e+01,-8.682000039999999697e-01,-7.382742735936013156e-01,6.940818211735786392e-01
1.080346083641052246e+01,-8.367999790000000271e-01,-7.225663103256524389e-01,6.925307823229822635e-01
1.081826019287109375e+01,-8.517000080000000084e-01,-7.068583470577034511e-01,6.664477093165530608e-01
1.083430743217468262e+01,-8.540999889999999484e-01,-7.225663103256524389e-01,6.649356953298993789e-01
1.085053586959838867e+01,-9.447000030000000104e-01,-6.911503837897544633e-01,6.476273604677553752e-01
1.086600327491760254e+01,-7.782999870000000264e-01,-7.068583470577034511e-01,6.461373128110949882e-01
1.088130807876586914e+01,-7.623999710000000096e-01,-6.911503837897544633e-01,6.392789461854995192e-01
1.089596343040466309e+01,-8.841000199999999865e-01,-7.068583470577034511e-01,6.377649683892782084e-01
1.091175174713134766e+01,-9.168000219999999922e-01,-7.068583470577034511e-01,6.279138665664794061e-01
1.092679715156555176e+01,-8.644999859999999980e-01,-6.911503837897544633e-01,6.264119154152545388e-01
1.094590044021606445e+01,-9.038000109999999587e-01,-7.068583470577034511e-01,6.165218503037289688e-01
1.097112870216369629e+01,-8.070999979999999852e-01,-7.068583470577034511e-01,6.150119835956541214e-01
1.098764729499816895e+01,-9.006000159999999477e-01,-6.911503837897544633e-01,6.052513866589755986e-01
1.100240468978881836e+01,-9.756000040000000206e-01,-6.911503837897544633e-01,6.037789491999349112e-01
1.101704239845275879e+01,-9.139999749999999645e-01,-6.911503837897544633e-01,5.949114357405186349e-01
1.103231334686279297e+01,-1.011299968000000105e+00,-7.068583470577034511e-01,5.934311442998440045e-01
1.105009245872497559e+01,-7.580000159999999987e-01,-6.911503837897544633e-01,5.838455438129076525e-01
1.106269335746765137e+01,-9.125000239999999652e-01,-6.911503837897544633e-01,5.823607730894273526e-01
1.107871532440185547e+01,-9.361000059999999845e-01,-7.225663103256524389e-01,5.726061279000310700e-01
1.109407567977905273e+01,-8.045999999999999819e-01,-7.068583470577034511e-01,5.711160802433707939e-01
1.110911369323730469e+01,-8.549000020000000477e-01,-7.225663103256524389e-01,5.618364784207162677e-01
1.112822103500366211e+01,-8.598999980000000543e-01,-7.225663103256524389e-01,5.602970980204573515e-01
1.114549875259399414e+01,-9.293000099999999541e-01,-7.225663103256524389e-01,5.509627633705922456e-01
1.117134857177734375e+01,-7.940999869999999516e-01,-7.225663103256524389e-01,5.494271874390366239e-01
1.118669414520263672e+01,-8.652999999999999581e-01,-7.225663103256524389e-01,5.395587820380612909e-01
1.120204472541809082e+01,-9.305999879999999891e-01,-7.068583470577034511e-01,5.380624760146754948e-01
1.121672582626342773e+01,-8.062000270000000413e-01,-6.911503837897544633e-01,5.284353351905586305e-01
1.123268723487854004e+01,-7.750999929999999871e-01,-6.911503837897544633e-01,5.269550437498838891e-01
1.124740147590637207e+01,-8.651000260000000219e-01,-7.068583470577034511e-01,5.172494246846431887e-01
1.126301527023315430e+01,-8.665000200000000374e-01,-6.911503837897544633e-01,5.157807301190899807e-01
1.127885770797729492e+01,-9.125000239999999652e-01,-7.068583470577034511e-01,5.067172045258754309e-01
1.129438948631286621e+01,-8.787000179999999716e-01,-7.225663103256524389e-01,5.051976431770308640e-01
1.131022286415100098e+01,-8.977000120000000472e-01,-7.225663103256524389e-01,4.953566041896608763e-01
1.132594823837280273e+01,-9.160000090000000039e-01,-7.068583470577034511e-01,4.938621388254109124e-01
1.134209108352661133e+01,-1.068600058999999991e+00,-6.911503837897544633e-01,4.840782865632735077e-01
1.135748672485351562e+01,-8.305000070000000401e-01,-7.068583470577034511e-01,4.825721935362941029e-01
1.137349033355712891e+01,-1.004999994999999924e+00,-6.754424205218054755e-01,4.716256145852774084e-01
1.139092111587524414e+01,-9.277999999999999581e-01,-6.754424205218054755e-01,4.701924470344066020e-01
1.140318918228149414e+01,-8.429999950000000020e-01,-6.911503837897544633e-01,4.627939963352026287e-01
1.141826009750366211e+01,-1.035099983000000057e+00,-6.754424205218054755e-01,4.613567176961853034e-01
1.143349766731262207e+01,-8.482000229999999696e-01,-6.754424205218054755e-01,4.518769618639781327e-01
1.144931936264038086e+01,-8.745999930000000200e-01,-7.068583470577034511e-01,4.503925593351569279e-01
1.146416449546813965e+01,-9.164999719999999961e-01,-6.911503837897544633e-01,4.415429934804114276e-01
1.147971153259277344e+01,-9.060999749999999464e-01,-6.911503837897544633e-01,4.400761703616019038e-01
1.149537920951843262e+01,-1.009699941000000045e+00,-7.225663103256524389e-01,4.310167866441418916e-01
1.150966310501098633e+01,-8.395000099999999632e-01,-7.068583470577034511e-01,4.295361270088081662e-01
1.152584886550903320e+01,-7.689999939999999645e-01,-7.068583470577034511e-01,4.198110262992040265e-01
1.154091978073120117e+01,-9.415000079999999993e-01,-7.068583470577034511e-01,4.183247523236391374e-01
1.155596041679382324e+01,-9.387000199999999683e-01,-6.754424205218054755e-01,4.094811690037838958e-01
1.157173848152160645e+01,-9.108999970000000168e-01,-6.754424205218054755e-01,4.080397792766199960e-01
1.158774638175964355e+01,-8.454999920000000335e-01,-6.911503837897544633e-01,3.986445457956427907e-01
1.160262393951416016e+01,-9.642999770000000304e-01,-6.597344572538564877e-01,3.972446656180516067e-01
1.161988234519958496e+01,-7.778000240000000343e-01,-6.911503837897544633e-01,3.878157765691357395e-01
1.163420915603637695e+01,-8.848000169999999942e-01,-7.068583470577034511e-01,3.863470820035824760e-01
1.164853453636169434e+01,-8.025000100000000414e-01,-6.911503837897544633e-01,3.775289628629808769e-01
1.166422557830810547e+01,-8.101999760000000439e-01,-6.911503837897544633e-01,3.760703311328564280e-01
1.167926239967346191e+01,-8.586999770000000032e-01,-6.911503837897544633e-01,3.665041815026754968e-01
1.169539785385131836e+01,-8.450000290000000414e-01,-7.068583470577034511e-01,3.650216504205980317e-01
1.171041154861450195e+01,-8.587999939999999555e-01,-6.754424205218054755e-01,3.554809341820627799e-01
1.172552919387817383e+01,-9.358000159999999568e-01,-6.754424205218054755e-01,3.540358015614114562e-01
1.174139165878295898e+01,-9.004999999999999671e-01,-6.440264939859076110e-01,3.446895634169818146e-01
1.175705814361572266e+01,-8.799999950000000348e-01,-6.597344572538564877e-01,3.432721038293790050e-01
1.177324652671813965e+01,-8.348000049999999561e-01,-6.754424205218054755e-01,3.347307147051021836e-01
1.178841924667358398e+01,-8.705000280000000368e-01,-6.597344572538564877e-01,3.333368170624012583e-01
1.180411243438720703e+01,-8.837000130000000064e-01,-6.597344572538564877e-01,3.239984328996056151e-01
1.182006239891052246e+01,-8.518000249999999607e-01,-6.911503837897544633e-01,3.225394637624300898e-01
1.183619952201843262e+01,-7.886999850000000478e-01,-6.754424205218054755e-01,3.131401191933063655e-01
1.184993958473205566e+01,-9.149000050000000162e-01,-6.911503837897544633e-01,3.116579256125276975e-01
1.186540627479553223e+01,-8.004000190000000181e-01,-6.754424205218054755e-01,3.020562796610246070e-01
1.188160681724548340e+01,-7.657999989999999535e-01,-6.911503837897544633e-01,3.005599427557832382e-01
1.189772844314575195e+01,-9.197999839999999594e-01,-6.911503837897544633e-01,2.909488781838409643e-01
1.191213011741638184e+01,-8.226000070000000219e-01,-6.754424205218054755e-01,2.895172445784151005e-01
1.192712116241455078e+01,-9.381999970000000078e-01,-6.754424205218054755e-01,2.801122549756999147e-01
1.194257593154907227e+01,-9.855999949999999510e-01,-6.754424205218054755e-01,2.786847017650602720e-01
1.195825934410095215e+01,-9.376999740000000472e-01,-6.597344572538564877e-01,2.701672427803444854e-01
1.197340703010559082e+01,-7.245000000000000329e-01,-6.597344572538564877e-01,2.687572689797165237e-01
1.198812937736511230e+01,-9.318000079999999574e-01,-6.754424205218054755e-01,2.594679108468287421e-01
1.200443434715270996e+01,-8.652999999999999581e-01,-6.597344572538564877e-01,2.580780629055537956e-01
1.201909828186035156e+01,-9.702000020000000058e-01,-6.597344572538564877e-01,2.488003170101754924e-01
1.203363585472106934e+01,-8.799999950000000348e-01,-6.754424205218054755e-01,2.473727791305080359e-01
1.204962587356567383e+01,-7.979999779999999987e-01,-6.754424205218054755e-01,2.381289495552585955e-01
1.206628489494323730e+01,-9.046999810000000419e-01,-6.911503837897544633e-01,2.366894773305868449e-01
1.208239793777465820e+01,-8.838999870000000536e-01,-6.597344572538564877e-01,2.274707896700166876e-01
1.209787487983703613e+01,-8.564000130000000155e-01,-6.911503837897544633e-01,2.260357046166537875e-01
1.211292099952697754e+01,-8.432000280000000458e-01,-6.440264939859076110e-01,2.176966629305047141e-01
1.212916564941406250e+01,-1.086199998999999972e+00,-6.126105674500096354e-01,2.163674532252311822e-01
1.214488649368286133e+01,-8.508999940000000484e-01,-6.440264939859076110e-01,2.075317238870098835e-01
1.216014456748962402e+01,-8.219000100000000142e-01,-6.440264939859076110e-01,2.061610507193280262e-01
1.217456483840942383e+01,-9.002000089999999677e-01,-6.440264939859076110e-01,1.971939972789835960e-01
1.219067049026489258e+01,-9.144999980000000361e-01,-6.283185307179586232e-01,1.958409188522855504e-01
1.220622706413269043e+01,-8.062000270000000413e-01,-6.597344572538564877e-01,1.867774240466789915e-01
1.222696089744567871e+01,-8.011000160000000259e-01,-6.440264939859076110e-01,1.853992036424698120e-01
1.228661680221557617e+01,-7.993000150000000303e-01,-6.754424205218054755e-01,1.768499912613352432e-01
1.231083679199218750e+01,-8.593999740000000109e-01,-6.440264939859076110e-01,1.754774312531056091e-01
1.233009648323059082e+01,-8.338999750000000155e-01,-6.440264939859076110e-01,1.663159150810436526e-01
1.234656167030334473e+01,-9.179000259999999800e-01,-6.597344572538564877e-01,1.649059719737759611e-01
1.236007928848266602e+01,-8.054000140000000529e-01,-6.597344572538564877e-01,1.558682326987257394e-01
1.237608313560485840e+01,-9.086999890000000413e-01,-6.440264939859076110e-01,1.545192346668139705e-01
1.239108347892761230e+01,-8.590000269999999993e-01,-6.126105674500096354e-01,1.457717859356982282e-01
1.240708255767822266e+01,-9.088000059999999936e-01,-6.283185307179586232e-01,1.444287550762885786e-01
1.242206764221191406e+01,-9.391999840000000432e-01,-6.440264939859076110e-01,1.356008797197012783e-01
1.243701791763305664e+01,-8.812000159999999749e-01,-6.283185307179586232e-01,1.342619292236619521e-01
1.245230793952941895e+01,-8.781999950000000110e-01,-6.440264939859076110e-01,1.253966707680365944e-01
1.246748661994934082e+01,-7.605000140000000020e-01,-6.440264939859076110e-01,1.240438991178611644e-01
1.248360085487365723e+01,-7.975000140000000348e-01,-6.440264939859076110e-01,1.158185867614354297e-01
1.249989986419677734e+01,-8.975999949999999838e-01,-6.283185307179586232e-01,1.144796362968120568e-01
1.251423239707946777e+01,-7.987999919999999587e-01,-6.597344572538564877e-01,1.055418051973490978e-01
1.252931451797485352e+01,-8.345999720000000233e-01,-6.283185307179586232e-01,1.042085151287052563e-01
